email,first_name,last_name,gender,age,home_address_id,major
twarykd9@lsu.edu,Lindsey,Tarbath,Agender,44,3dfe7d9381994ef58b5b4637c832736e,NUTRITION
cdelicateda@lsu.edu,Katheryn,Chandlar,Male,56,3f808909437e438c921d86f03b6dd717,NUTRITION
pwinleydb@lsu.edu,Winfred,Martinon,Female,45,505a1ca90cc24656ab6802d55acfdd56,NUTRITION
bwherrettdc@lsu.edu,Illa,Gebbie,Male,32,89c04306c25a4e75ab927484f8b0abaf,NUTRITION
hgreensteaddd@lsu.edu,Frederique,Gherardesci,Male,36,55f1cb79a01342a8929f074c5bba1c98,NUTRITION
rburnhamsde@lsu.edu,Christophe,Poller,Non-binary,59,db9816279224481f9cb8b5a9538724e5,NUTRITION
wlapidusdf@lsu.edu,Silvanus,Bernardon,Female,38,49d13275e2a245c3b1154ffbe02ee7e6,NUTRITION
kablottdg@lsu.edu,Gian,Doberer,Female,58,9313f76f52404a29a46460e0178bfc37,NUTRITION
aalldisdh@lsu.edu,Janene,Drinnan,Non-binary,56,d6ebf370038344fbb05c75cfa9bab2ea,NUTRITION
dgumbrelldi@lsu.edu,Davida,Clunie,Female,38,01ae0eacf66c40679cdeefe39180ff21,NUTRITION
jelesdj@lsu.edu,Warde,Brockley,Male,51,079a853b73454e6db9caa85172377d8a,NUTRITION
mjeromsondk@lsu.edu,Timmi,Binney,Male,29,e048ad6078e24288b4babdfe46d137ff,NUTRITION
gstoneleydl@lsu.edu,Ransom,Obispo,Female,25,8bd8ae9d2d9543c8a4a05ffcc5514bb7,NUTRITION
sroathdm@lsu.edu,Irene,Kempster,Female,25,dbce7993fab84e8db140e52c9f8a8f0c,NUTRITION
tfloriodn@lsu.edu,Percy,Kilmartin,Genderqueer,49,065f081f870d46ffba7ee08bceb9d7c2,NUTRITION
gandrysiakdo@lsu.edu,Shepperd,Filshin,Male,30,bb8bd962ac304512a2d8ea9e7fe94509,NUTRITION
sgwillimdp@lsu.edu,Chicky,Conrad,Female,23,a5adbd71a12746b6903aed3d03f3f9ba,NUTRITION
ckillockdq@lsu.edu,Alessandra,Gulleford,Female,34,03a014ec97a94bf9804ef92452882dfd,NUTRITION
hdibsdaledr@lsu.edu,Glory,Galley,Male,28,0c97d13dc27d475da67b426129376da3,NUTRITION
egerredds@lsu.edu,Jacqueline,Cawley,Male,24,37549afd761840c5b131a47f302c13f8,NUTRITION
abalazsdt@lsu.edu,Carroll,Extence,Female,42,96b5f0424f7c4302bd6ab80e1ee493c2,NUTRITION
hglasondu@lsu.edu,Codie,Cardozo,Female,23,8926dcc2dcbd4472b43edbe6594f958d,PHILOSOPHY
emoggdv@lsu.edu,Marty,Baughan,Female,41,97441cf4c66140b7beabcafa86757646,PHILOSOPHY
mwillsheardw@lsu.edu,Heddie,Dummer,Female,27,37497ee2167c4b21ae9c7a71f6d59356,PHILOSOPHY
sthurstondx@lsu.edu,Armand,Muttitt,Male,46,adf599b6446241a4b167fdfa4c372261,PHILOSOPHY
gshawleydy@lsu.edu,Blinny,Scorthorne,Male,23,977ab7d2d5ac40cf9f52bb987b6f3d50,PHILOSOPHY
iroselldz@lsu.edu,Annabela,Bricknell,Female,41,8cf5f6b958004f18968ecf45a6a90eb9,PHILOSOPHY
flithgowe0@lsu.edu,Tobias,Dudderidge,Female,56,e5a354a75f344026871a0873b4cb52e6,PHILOSOPHY
yinghame1@lsu.edu,Cristi,Fishleigh,Female,37,a08c231deead4d96bea5161b18fb8930,PHILOSOPHY
jhanscome2@lsu.edu,Britteny,Ghiroldi,Male,51,d7376926ff4849c99d5cade3eb83325c,PHILOSOPHY
ctibbse3@lsu.edu,Guillemette,Cracoe,Male,21,c4943567ad674ec8a79084883d399f86,PHILOSOPHY
bmcleesee4@lsu.edu,Lenette,Marjoram,Female,52,8834e20541734badb59c25fb7eefccc3,PHILOSOPHY
mmeoe5@lsu.edu,Gamaliel,Chatell,Male,24,de38656e0adb42eca01d0f36b3233072,PHILOSOPHY
dmabbote6@lsu.edu,Zackariah,Trevillion,Non-binary,42,92b65bbaaa284537990aa5be8db99597,PHILOSOPHY
hguiraue7@lsu.edu,Corny,Laughren,Male,53,134d6dff3c0649b98000c4fb0f5fe8df,PHILOSOPHY
fbigline8@lsu.edu,Vannie,MacNelly,Non-binary,51,c6ba4dcacc9b497592745c9f0750fe23,PHILOSOPHY
mnekrewse9@lsu.edu,Niki,Gripton,Female,60,ae48b2cc05184467ba5d75bcd76b11ff,PHILOSOPHY
scrundenea@lsu.edu,Jess,Mayler,Male,26,c6d33c257bdc434b99d6e1ddaed71522,PHILOSOPHY
mhouseleeeb@lsu.edu,Tedie,Gloves,Male,35,77ead83916614f4bbc98d6df1851db34,PHILOSOPHY
jelderidgeec@lsu.edu,Gabie,Speek,Female,24,6785ee98daab494f8b7c1163165e7982,PHILOSOPHY
rwhyffened@lsu.edu,Henderson,Kenshole,Female,31,3d40c43b364346fcb8fcfece2a72fc04,PHILOSOPHY
jlowisee@lsu.edu,Tami,Brands,Female,33,961d4f88d08f4589b26fe50981c09ad7,PHILOSOPHY
ecahernyef@lsu.edu,Jacky,Kinforth,Female,36,06db84661815445cad09a8394858f214,PHILOSOPHY
tmcquieeg@lsu.edu,Nert,Mourton,Female,36,4dc312eddaaa4e928112e58980a4c205,PHILOSOPHY
ahaydneyeh@lsu.edu,Anastassia,Ruperto,Male,33,f61ed4f07c6d49278c665c07fda3fb58,PHILOSOPHY
psteutlyei@lsu.edu,Lemmie,Ulyat,Female,36,0e192b48585d4974a08bc0410847ca3c,PHILOSOPHY
ntorelej@lsu.edu,Kareem,McCanny,Male,52,3a17755085df4247ab9f5f63291eec59,PHILOSOPHY
dthomsek@lsu.edu,Buddy,Harpham,Female,34,1d8c225217224e82bda50a393483538d,PHILOSOPHY
stapsellel@lsu.edu,Waly,Barge,Female,56,2d7feadfb0d8425b90c32f0763c630b6,PHILOSOPHY
grenshallem@lsu.edu,Rosemary,Mockett,Female,53,e63468d9776b453788b81aece3539b01,PHILOSOPHY
rhoferen@lsu.edu,Raffaello,Hartas,Male,48,8672b367f23f4da1bd3ee3b367b27d1b,PHILOSOPHY
alagadueo@lsu.edu,Othelia,Baswall,Female,30,c08f7816f9ad417c8054acb2796d1853,PHILOSOPHY
sdeboickep@lsu.edu,Lila,Berrisford,Female,52,8ea631c5901744cda0769e63737fb4e5,PHILOSOPHY
mbradnockeeq@lsu.edu,Marietta,Manneville,Female,46,76719f11af0942e99d7fa1effca7fc3f,PHILOSOPHY
tkavanagher@lsu.edu,Lucia,Foye,Non-binary,52,08acbf018a324553b505257d00c5e919,PHILOSOPHY
rpinkes@lsu.edu,Corrinne,Gianinotti,Male,54,678330de12a546958e9a4ad42a2c2643,PHILOSOPHY
kkobpacet@lsu.edu,Ody,Gaymer,Male,38,b866c90de08447c38d5434bd5a2929b6,PHILOSOPHY
cwalsheeu@lsu.edu,Gustaf,Spinetti,Female,44,8cf48a99496243e29dbcf5576dd0c4ac,PHILOSOPHY
kleffekev@lsu.edu,Dew,Nares,Female,53,7d488317fc2845e7a7eceb6c2115ed96,PHILOSOPHY
ctreherew@lsu.edu,Abby,Duxbury,Female,31,f7dca0f58efa4e24953ce7fdff923064,PHILOSOPHY
rmershex@lsu.edu,Sidonnie,Magauran,Agender,58,5f659179643b40759d122dab1e947563,PHILOSOPHY
htuckleyey@lsu.edu,Regina,Gethings,Male,35,257c929ec452404e89d13dc134297967,PHILOSOPHY
cibbittez@lsu.edu,Sheryl,Punyer,Male,43,cb68eda545e94e77a7f76a37fd311828,PHILOSOPHY
blepagef0@lsu.edu,Perrine,Rounce,Female,60,88ced2d963a2420ab81d17b06915bcfd,PHILOSOPHY
eklasingf1@lsu.edu,Damita,Saul,Female,21,b3352b02967e4b768fe1a572057bb356,PHILOSOPHY
nhamberf2@lsu.edu,Jecho,Rains,Female,43,189d96b9ea9e4f0b8a2dfe3f8139a388,PHILOSOPHY
adiamantf3@lsu.edu,Sibyl,Matula,Male,55,85eadff8e4c5455b890e1e27156c738e,PHILOSOPHY
ksenettf4@lsu.edu,Jean,Dahle,Male,29,14b5c48217da4ce583c6a1c9ecfade0b,PHILOSOPHY
kdundendalef5@lsu.edu,Marius,Barthot,Female,60,881a287a75d54a59887217f549157bf3,PHILOSOPHY
kscripturef6@lsu.edu,Sim,Stathers,Female,51,a476e13895a148e78e931223e168dfa6,PHILOSOPHY
rtrebyf7@lsu.edu,Lona,Sute,Female,21,183dcbe50b884e6d9c29aadd74c59753,PHILOSOPHY
vouletf8@lsu.edu,Jodie,Loughlan,Female,60,5c471a06487744d69c2a7ed55b03a33a,PHILOSOPHY
fgrzeskowskif9@lsu.edu,Nester,Summerton,Female,43,b3de5565f7324fa8a7869df2fcb9e6f8,PHILOSOPHY
bprocterfa@lsu.edu,Hetty,Lyenyng,Female,43,0677029474c34ed982468ccef77e9cb8,PHILOSOPHY
lbrownscombefb@lsu.edu,Tommy,Gething,Male,21,3bb78aa30fe54bdcab5d2e4cf4cc3fec,PHILOSOPHY
lbarksfc@lsu.edu,Scott,Gonsalvo,Male,44,2df6e51cebf24352b0943d422e702736,PHILOSOPHY
sbergeonfd@lsu.edu,Kasper,Clethro,Male,59,9b2c8dbca10a4bfb8c861532674bf71d,PHILOSOPHY
ksaunperfe@lsu.edu,Gayle,Tebbitt,Female,24,0de9e2971e7348eeb7aa3b578b8dd509,PHILOSOPHY
dcuolahanff@lsu.edu,Shayla,Aers,Male,25,b75a30f3e64c40a2b5c1e565dff7a495,PHILOSOPHY
sgazefg@lsu.edu,Julie,Buttery,Male,46,b75c92d52d2d4d279a1499dd58f38ccf,PHILOSOPHY
cdunseithfh@lsu.edu,Drusie,Ellingford,Male,28,ccb0106030184434b1a4f8fff3a77b45,PHILOSOPHY
nmaseresfi@lsu.edu,Lisha,Guido,Female,58,7de418d870424ab2b4d47f1b529569f7,PHILOSOPHY
cilyenkofj@lsu.edu,Loleta,Hubbard,Female,52,40488f70f4ea40cfb314035e3a526290,PHILOSOPHY
gpaskefk@lsu.edu,Samara,Bullingham,Female,24,6774870bf7304ff1a3c4e60c058d23dc,PHILOSOPHY
jdoogfl@lsu.edu,Johnnie,Stanyard,Genderqueer,33,26d26dcaea624022ae3c78df6519e1cc,PHILOSOPHY
ctraillfm@lsu.edu,Robinetta,Matt,Agender,47,461dcc058baf41538d8541c9e87eab30,PHILOSOPHY
sboerderfn@lsu.edu,Karly,Tambling,Female,48,8f5c3e08a5a845e3a983406c63bf820b,PHILOSOPHY
sgilvearfo@lsu.edu,Felipa,Coite,Female,50,2d248b90f3cf422797a7b29f7d91e2eb,PHILOSOPHY
rstenhousefp@lsu.edu,Demetra,O' Molan,Male,49,87c0e3af5c334b058151ea5b494ccd4e,PHILOSOPHY
mproschkefq@lsu.edu,Anne,Leatherborrow,Male,24,4bd08c646b8344278bfecd37bebb6785,PHILOSOPHY
elockwoodfr@lsu.edu,Bella,Mumbey,Male,59,4fd6fe798fde43c29edd214c719b84f0,PHILOSOPHY
chailsfs@lsu.edu,Dyan,Ingold,Male,52,7c22e3f9e78c418998ce94d12eb7e346,PHILOSOPHY
nchaggft@lsu.edu,Tybalt,Hawking,Female,23,401f2de48f024e5a8730e6e41c187290,PHILOSOPHY
cbaumfordfu@lsu.edu,Robinet,McKoy,Male,28,b8c4ae1b5119498aadde21b7cd9b7b86,PHILOSOPHY
mwhewillfv@lsu.edu,Gracia,Littlefair,Female,33,aba701f9871445cd95cf5a3d5168332a,PHILOSOPHY
faverayfw@lsu.edu,Cate,McNern,Polygender,21,57e4661fa647472a9041b681c098c6b9,PHILOSOPHY
vvolkfx@lsu.edu,Timmy,O'Teague,Female,36,d8f7b5f53ecf4385800ea332babd1b54,PHILOSOPHY
tbreslandfy@lsu.edu,Cordie,Heims,Male,58,3aedc9d30a8544e99862e47d07927046,PHILOSOPHY
rissakovfz@lsu.edu,Sari,Eaglesham,Male,60,bb02483e0c7849c780682f214a285d91,PHILOSOPHY
eokeeffeg0@lsu.edu,Della,Gartenfeld,Female,36,2625f979a65b468ab73f7d0433932643,PHILOSOPHY
udowngateg1@lsu.edu,Dinnie,Boyles,Male,45,4000c547ac5d48958e6d9edf9775870e,PHILOSOPHY
dpalkg2@lsu.edu,Thelma,Jellico,Female,42,37a0c31c5f304cbbb97aebe5d7dd038e,PHILOSOPHY
oboarerg3@lsu.edu,Zaria,Wyllie,Female,56,0bf9c39295f0461bb6036188db6aa79b,PHILOSOPHY
rmcelhinneyg4@lsu.edu,Salim,Carwithan,Female,56,b72c8b08244044a69926fdc8961d5429,PHILOSOPHY
cworsallg5@lsu.edu,Brinn,Dennis,Female,55,c69195c764d44c3aab9971da051ab125,PHILOSOPHY
gbhatiag6@lsu.edu,Dov,De Beauchemp,Male,57,c9cafe652fad4d699fe7b9d9e4780222,PHILOSOPHY
csintong7@lsu.edu,Ahmed,Hackinge,Male,34,c0a2b532500546559c6e9775f7147890,PHILOSOPHY
amacgillivrayg8@lsu.edu,Thedrick,Stewartson,Male,38,d8ffe357b3444a899806c64f823524af,PHILOSOPHY
fhornungg9@lsu.edu,Sheree,Swatman,Male,58,70406255df4f47269fd860d0db26d322,PHILOSOPHY
ksheardga@lsu.edu,Susann,Yukhnini,Male,36,0222250361d2451b8d8d3eee8f08fc5f,PHILOSOPHY
cswabeygb@lsu.edu,Lucine,Ramstead,Male,43,a1cfa16a4b724141818b01b6695c9374,PHILOSOPHY
vfibbittsgc@lsu.edu,Roy,Prine,Female,45,6e75ddf2d3014783a7af805ac3de4e2c,PHILOSOPHY
ebemlottgd@lsu.edu,Steffie,Steanyng,Male,42,87b6c52e721546ebb17883a50bd4081f,PHILOSOPHY
cwalklingge@lsu.edu,Engracia,Shere,Male,57,29636db6b89a4b77a8902cd216b898d9,PHILOSOPHY
emoodiegf@lsu.edu,Brett,Crosby,Male,50,58e5930a75da4e2eadd13e756c9fb4fb,PHILOSOPHY
beamergg@lsu.edu,Ambrose,Roostan,Genderqueer,43,82dddccc99bb4a66b8dcb68e6b85ada2,PHILOSOPHY
smackallgh@lsu.edu,Randie,Selwyne,Male,47,c079277eda324311b384073d8a6f6be8,PHILOSOPHY
rgrishakovgi@lsu.edu,Carney,Konzelmann,Male,59,e72ecff609e0423d852813cf793ed1bf,PHILOSOPHY
grymourgj@lsu.edu,Dorothea,Ingledow,Male,39,7a4804d343c247868f263eb041fadd3a,PHILOSOPHY
bvedeshkingk@lsu.edu,Ainslee,Di Francesco,Female,47,e19fb6575cfd4510b5017ea06da53c52,PHILOSOPHY
ikingdongl@lsu.edu,Winifield,Finnimore,Male,22,2ea87e35e9414aae847df04ae7fb81a3,PHILOSOPHY
sbrundellgm@lsu.edu,Kale,Berard,Male,60,e25ad8dab4ad413eb34501a062eaaba8,PHILOSOPHY
byaxleygn@lsu.edu,Brandyn,Billows,Male,57,132febe6a6ff4bcd9652e174a4a88d94,PHILOSOPHY
ashoebrookgo@lsu.edu,Robby,Bracer,Female,42,be01d0a0a882408d8a452ed819f764bb,PHILOSOPHY
sbrushneengp@lsu.edu,Emmalynne,Friedlos,Female,44,07419b217505438d9661a1f77041cdf2,PHILOSOPHY
whutchcraftgq@lsu.edu,Jens,Shorthill,Male,33,10278be81755415586ae5d319775f2e4,PHILOSOPHY
aelsleygr@lsu.edu,Marve,McCulloch,Male,57,0bdee36634334ad985fa2a6b12947539,PHILOSOPHY
ecaings@lsu.edu,Germaine,Cawsy,Male,23,2e7c4cedba44450aaf73862a3624d123,PHILOSOPHY
dpischofgt@lsu.edu,Sutton,Yurmanovev,Female,22,4c9916ab6e7d4f1d97e6e9937463ac53,PHILOSOPHY
vohannaygu@lsu.edu,Alfredo,Dyke,Male,60,33514cd8ad3e42f69ec9f59090b53ba0,PHILOSOPHY
maxelbeegv@lsu.edu,Moshe,Jovic,Male,55,6a784555a56d4cebb94bb77ab0da8562,PHILOSOPHY
tbischoffgw@lsu.edu,Nester,Featherstone,Male,50,481ae7e7f3924e22acd5231afa5cfe82,PHILOSOPHY
bderringtongx@lsu.edu,Creight,Sneaker,Female,58,6cdde566faa44f81b49acdd06ae443ca,PHILOSOPHY
acodagy@lsu.edu,Fran,Pardew,Female,57,57a80287bf96462497a411e44c491057,PHILOSOPHY
ghucklesbygz@lsu.edu,Novelia,Atwel,Male,52,62dbbb9a57a44f9f95dfc765267b8b6c,PHILOSOPHY
sbaddeleyh0@lsu.edu,Alexandra,Gerb,Female,27,a2bc0431011c4e6e9544d1278a66f28c,PHILOSOPHY
ncamockh1@lsu.edu,Lenard,Heinzler,Female,53,baf93f81c6694f7d95096693bf9643d6,PHILOSOPHY
dbarstowkh2@lsu.edu,Olimpia,Laetham,Male,55,837daea9da8343caabf81b11c7ae16ef,PHILOSOPHY
trichardsonh3@lsu.edu,Brody,Elphick,Female,46,136fe1cb39ab4e36b6acee50b38f040a,PHILOSOPHY
cgerrenh4@lsu.edu,Louella,Dunhill,Male,56,b6f75d55db5e458fa2cc93493ae38cb1,PHILOSOPHY
oasplingh5@lsu.edu,Zarah,Sparkwill,Female,34,c51d2e0d17b64ae48ba789be324927d0,PHILOSOPHY
odysterh6@lsu.edu,Franciska,Gergus,Male,58,d35bf46d7bcc4594b86af53fbc367799,PHILOSOPHY
rpeleh7@lsu.edu,Flory,Micklewright,Male,25,92260e4891c14c41877b629371554642,PHILOSOPHY
snowakowskah8@lsu.edu,Ulrick,Wesgate,Female,28,56d20af0b3044ea59bf12d6b4d671929,PHILOSOPHY
dholseyh9@lsu.edu,Angelica,D'Aubney,Male,40,f0840a3ea1e84a63809658e501d7f963,PHILOSOPHY
kabbotha@lsu.edu,Jillian,Ferrige,Female,44,7f9cdbda8320424eb35924d948392984,PHILOSOPHY
rhuffhb@lsu.edu,Karolina,Brinsford,Female,53,792c3478818d46bf950bcc1d071ea3e6,PHILOSOPHY
cellicotthc@lsu.edu,Emmalynn,Garwell,Female,40,cfc619dfd0f14661bcad589486c61de9,PHILOSOPHY
tgrenshielshd@lsu.edu,Laney,Jakolevitch,Male,23,3f1fe5348fa9433191005f0bb25f61ec,PHILOSOPHY
blupartohe@lsu.edu,Ashlen,Diggell,Female,53,eab7964026a043cc8834ec3b75353be8,PHILOSOPHY
aleemanshf@lsu.edu,Law,Shoebridge,Male,47,79adc0bae52c4e889278adf93e9f173e,PHILOSOPHY
chumphreyhg@lsu.edu,Dorette,MacAndreis,Non-binary,36,31d44aba740a4e61b2095891329812c1,PHILOSOPHY
rcrushamhh@lsu.edu,Thurston,Enderson,Genderfluid,27,66f09ba7387a419895a78f046150b0ca,PHILOSOPHY
mnoonhi@lsu.edu,Harriett,Tammadge,Female,44,22d775bbcaa348809385289b397dfdf6,PHILOSOPHY
adiemerhj@lsu.edu,Bail,Gyorgy,Female,38,c414fc8fcfb440c39516af65b543ea1c,PHILOSOPHY
khusherhk@lsu.edu,Clarissa,Dunckley,Female,52,815aa968df4a440ea5eb3adef5d44233,PHILOSOPHY
cschankelborghl@lsu.edu,Chandra,Fenby,Male,41,050234eece6e441eb2970257a8217e65,PHILOSOPHY
rgashhm@lsu.edu,Lukas,Plumbe,Genderqueer,34,eb5f84de22d24ddeb9493683991fb71f,PHILOSOPHY
cjoslynhn@lsu.edu,Kinsley,Craster,Agender,55,34261c671e374233b9e03c2609defade,PHILOSOPHY
ospiersho@lsu.edu,Jack,Waudby,Male,42,1b99efc9e00b4350b9d4f4ec7f540b55,PHILOSOPHY
dduckhousehp@lsu.edu,Jacqui,Tolotti,Female,22,4171b41dfe8d4f73ab5c933b9d036876,PHILOSOPHY
tkeoghanehq@lsu.edu,Frederic,Brodeau,Female,33,fe5fcf8dc52d4cb58b115c338dae7834,PHYSICS
asyphashr@lsu.edu,Edlin,Corington,Female,25,5181d9bbaca5443ab1fbc4f49ce45605,PHYSICS
shasniphs@lsu.edu,Garvy,Hobbert,Bigender,49,43f19a15b27545f2b976a83595e40866,PHYSICS
mrampleyht@lsu.edu,Jeanna,Stapley,Female,30,ad05b7288832467f9f67e2b1c6e5f009,PHYSICS
rhallehu@lsu.edu,Robbi,Haggie,Male,53,1aed45bf23754736898dea764d61f8ba,PHYSICS
mdormonhv@lsu.edu,Bernetta,Jestico,Female,40,273f8f87a0114998b7720008062a182f,PHYSICS
kblaxlandhw@lsu.edu,Cherin,Darville,Female,38,0fcd5e6ee0e74731a6d4e2150375e5cc,PHYSICS
gdodshonhx@lsu.edu,Gussie,Warke,Male,28,fb4181daa6084126b1fc93d324cfd6db,PHYSICS
mbutterworthhy@lsu.edu,Jerry,Sone,Male,58,83d36aae295948818de22bc17295c61f,PHYSICS
jcraykehz@lsu.edu,Brandi,O'Shevlin,Female,26,2a39af33d25141bc8faac9c356ede699,PHYSICS
jtreadwayi0@lsu.edu,Rica,McKean,Female,60,93154bb5c86b4ca6a0fd9bfd6c99b216,PHYSICS
oabbetsi1@lsu.edu,Phillip,Windle,Non-binary,32,b3d6e9c4cc994ed2820babb7ffd54311,PHYSICS
ashackletoni2@lsu.edu,Eduino,Dannett,Male,60,739724e70a114517ae4830b0bdc097e4,PHYSICS
akryszkieciczi3@lsu.edu,Nert,Huddle,Female,28,0ddc621a08b04d71a09927f8dcd42611,PHYSICS
skyngei4@lsu.edu,Sherry,Riepl,Female,60,b14729b56858415990c55dcca3ed01f3,PHYSICS
hgalegoi5@lsu.edu,Aurel,Oldroyd,Female,23,77b4208d11bb475aa7624400a5ae2e20,PHYSICS
warnasoni6@lsu.edu,Joe,Chasmor,Female,21,1619a2188f5647f49164a8ee239a4e98,PHYSICS
jmateikoi7@lsu.edu,Ibby,Ryburn,Genderqueer,60,a134f71c57bf48eab72816afa575709e,PHYSICS
cdmtrovici8@lsu.edu,Crawford,Yeoman,Female,26,1b8ddb269c9e4bd1a90c5f31d9a7b743,PHYSICS
tgrundoni9@lsu.edu,Christan,Garnsworthy,Male,22,3542b902766c4df090005f76fa7b3b4c,PHYSICS
sphillisia@lsu.edu,Noam,Zavittieri,Female,40,639173fa986a43be904186a6cbc50c80,PHYSICS
dambrogettiib@lsu.edu,Rena,Grunder,Female,39,806c356924764235b341b350e85053ee,PHYSICS
hlilloic@lsu.edu,Ammamaria,Gerriet,Male,54,0b2d2e4e4d7e4ad794649c7aae66d5ec,PHYSICS
wgreenoid@lsu.edu,Cleopatra,Wife,Male,40,571dd2c1ee084375b612a327e0bd3e2b,PHYSICS
abeadlesie@lsu.edu,Clementine,Miettinen,Male,48,4f0460ba110b4331bae4201d94d62ce4,PHYSICS
kfeatherbyif@lsu.edu,Guinna,Breckwell,Male,27,9c4ac7972d3c497da53db13fce19431e,PHYSICS
mmostynig@lsu.edu,Vaclav,Durtnall,Male,58,4a132cc234b14fe4b82419ad753f959e,PHYSICS
isilleih@lsu.edu,Lockwood,Priestman,Male,35,b3d301963fd34e40a866e6d87ad4d835,POLITICAL SCIENCE
ycopperii@lsu.edu,Zackariah,McAndie,Female,50,49bfadf1f7ba4d7f83595103bfaf682d,POLITICAL SCIENCE
laccombij@lsu.edu,Saul,Dahl,Female,23,d1fb0ad767d740638445db61f6a9003b,POLITICAL SCIENCE
lpretsellik@lsu.edu,Dylan,Laphorn,Female,28,464016a27c6b4970b249e7e93fe260f1,POLITICAL SCIENCE
dselveyil@lsu.edu,Hallsy,Bowden,Male,21,923a6fd104d241d68a69d9f01a2dd309,POLITICAL SCIENCE
fstegellim@lsu.edu,Garrett,Tangye,Female,38,411bbad75bbf4f4495fdcc4dfc0c5e24,POLITICAL SCIENCE
jcranmorein@lsu.edu,Harv,Mousdall,Female,46,18b1953f33fa408eb26cae42df147cdb,POLITICAL SCIENCE
ncastanhoio@lsu.edu,Tandi,Cauldwell,Male,55,a5bfb49f35b14f0a89a70817f7965149,POLITICAL SCIENCE
rjakovijevicip@lsu.edu,Alric,Della Scala,Non-binary,39,702a5e219c61469c88369c243696ec0a,POLITICAL SCIENCE
bpedroiq@lsu.edu,Christal,Imore,Female,35,bc6e0a7bbb5e4e96b16600b2444d17df,POLITICAL SCIENCE
mnellir@lsu.edu,Care,Lafontaine,Female,37,40cd8438abe7407e8ee519893bfbd60e,POLITICAL SCIENCE
rpretiousis@lsu.edu,Noemi,Marler,Male,35,1cda973fcad34ee3b2f0cdecbf70021d,POLITICAL SCIENCE
ncroshamit@lsu.edu,Gerhardt,Benedit,Female,40,6b6df3ab0d47494397b311844f7293a6,POLITICAL SCIENCE
rsculleyiu@lsu.edu,Luelle,Vaudrey,Genderfluid,56,23f43ae4ebad4b87960c16228d2792d2,POLITICAL SCIENCE
wculliganiv@lsu.edu,Dode,Kenaway,Female,25,54d26265a2bb45c3abc0a799013a2af2,POLITICAL SCIENCE
fhurleyiw@lsu.edu,Nobie,Tregoning,Male,40,a42409de972e42c986bd907b0b793381,POLITICAL SCIENCE
tmacgillacolmix@lsu.edu,Deb,Woolway,Female,39,83fa019adf2145d1a7b7fa4ce30540c7,POLITICAL SCIENCE
cabdieiy@lsu.edu,Jaquelin,Alfonzo,Female,44,f59c3d15a5e54e78943931986a495a5d,POLITICAL SCIENCE
egorviniz@lsu.edu,Stacia,Greeding,Male,24,478668faa488425a9714e27a498d2d42,POLITICAL SCIENCE
raikenj0@lsu.edu,Erica,Aries,Male,57,06d46122c3c241b9bc60eddba140e4d2,POLITICAL SCIENCE
asobtkaj1@lsu.edu,Orson,Brabender,Female,40,72067c0addbc45ac82a6585a4c42535a,POLITICAL SCIENCE
hcowperj2@lsu.edu,Edmon,Lyburn,Female,41,bc72e2a59b22418291990ebc39ce5d26,POLITICAL SCIENCE
sdenisonj3@lsu.edu,Gretal,Rabbe,Male,51,a3be379f89fc4164aa51d44c648a5d82,POLITICAL SCIENCE
kbarhemj4@lsu.edu,Kellen,Blaiklock,Female,50,7ce93d9716634172a389cde4799f61c2,POLITICAL SCIENCE
mconnalj5@lsu.edu,Anallise,Dicte,Female,23,8564b036c22e4f7f9287b1e92c583f0d,POLITICAL SCIENCE
bkynochj6@lsu.edu,Dasha,Bannard,Male,50,6fbcd92c6cfc45b5bb228fee7430c47c,POLITICAL SCIENCE
jgerlingj7@lsu.edu,Sheffie,Sigart,Female,50,a93e37005a304e3299192a5dcf6ccf84,POLITICAL SCIENCE
gkavanaghj8@lsu.edu,Sylvester,Gurr,Genderfluid,34,7ec47c6863b544f19f65bd5bd5d3efba,POLITICAL SCIENCE
khallibertonj9@lsu.edu,Herbert,MacMychem,Non-binary,37,7d7e48424c6145beaa2413191bd811dd,POLITICAL SCIENCE
ebradaneja@lsu.edu,Budd,Bygott,Bigender,46,eb7071fbdf4046ef8b8938704100382d,POLITICAL SCIENCE
nrudolfjb@lsu.edu,Agneta,Coley,Female,46,b938684ea39241ac8bc8c9382e489c90,POLITICAL SCIENCE
jfaustjc@lsu.edu,Virgie,Christopher,Genderqueer,56,a7db8d84d94246b7804e57c47176f8ef,POLITICAL SCIENCE
gmccooljd@lsu.edu,Daniella,Sertin,Male,28,b553e73091764249ab3a6aa674ffb086,POLITICAL SCIENCE
dfayneje@lsu.edu,Nestor,Betz,Female,34,199a3a402af94e8eb5ba466139a19a9a,POLITICAL SCIENCE
tivakinjf@lsu.edu,Granny,Aulds,Female,58,f20942a1d1534eeabac53e25b44f5e2b,POLITICAL SCIENCE
slustedjg@lsu.edu,Francyne,Manson,Male,46,9a8e46a55ac84c64ab89c76dfd08bef2,POLITICAL SCIENCE
myeamanjh@lsu.edu,Gennie,Hoffmann,Female,52,80e3a39294fe4341a79df3af84873a01,POLITICAL SCIENCE
mlemonnierji@lsu.edu,Seka,Raphael,Male,45,d4703087375540c7b7426f1cd38616eb,POLITICAL SCIENCE
skiddiejj@lsu.edu,Asher,Baskeyfied,Male,33,459d1b55720a4f36a4f6be579970717f,POLITICAL SCIENCE
